BIMI,BOQI International Medical Inc.,1.9,22194853.8,n/a,n/a,Capital Goods,Metal Fabrications
BWA,BorgWarner Inc.,38.85,9499550174.1,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
BWEN,"Broadwind, Inc.",4.66,78929034.26,n/a,n/a,Capital Goods,Metal Fabrications
DOOO,BRP Inc.,57.05,5015843416.5,n/a,n/a,Capital Goods,Industrial Specialties
BRKR,Bruker Corporation,50.61,7748801042.22,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
CSTE,Caesarstone Ltd.,11.94,411152658.24,n/a,2012,Capital Goods,Building Materials
CAMT,Camtek Ltd.,18.85,775564494.25,n/a,2000,Capital Goods,Electronic Components
CARR,Carrier Global Corporation,38.07,32994784330.83,n/a,2020,Capital Goods,Industrial Machinery/Components
CAT,"Caterpillar, Inc.",173.59,94304205345.97,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
CECE,CECO Environmental Corp.,7.4,262735201.8,n/a,n/a,Capital Goods,Pollution Control Equipment
CPAC,Cementos Pacasmayo S.A.A.,9.03,773160962.07,n/a,n/a,Capital Goods,Building Materials
CX,Cemex S.A.B. de C.V.,4.6,6949280416.4,n/a,n/a,Capital Goods,Building Materials
CETX,Cemtrex Inc.,1.46,24445267.64,n/a,n/a,Capital Goods,Electrical Products
CETXP,Cemtrex Inc.,2.0101,0,n/a,n/a,Capital Goods,Electrical Products
CETXW,Cemtrex Inc.,0.0844,0,n/a,n/a,Capital Goods,Electrical Products
CCS,"Century Communities, Inc.",44.5,1484103168.5,n/a,2014,Capital Goods,Homebuilding
GTLS,"Chart Industries, Inc.",103.36,3727215347.2,n/a,2006,Capital Goods,Metal Fabrications
CAAS,"China Automotive Systems, Inc.",10.5,323943648,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
CXDC,China XD Plastics Company Limited,1.18,83247632.38,n/a,n/a,Capital Goods,Containers/Packaging
CIR,"CIRCOR International, Inc.",33.07,661337067.79,n/a,n/a,Capital Goods,Metal Fabrications
CLIR,ClearSign Technologies Corporation,2.56,76910556.16,n/a,2012,Capital Goods,Industrial Machinery/Components
CNHI,CNH Industrial N.V.,10.88,14702462218.24,n/a,2013,Capital Goods,Construction/Ag Equipment/Trucks
CODA,"Coda Octopus Group, Inc.",5.59,60103014.79,n/a,n/a,Capital Goods,Industrial Machinery/Components
CGNX,Cognex Corporation,75.14,13121910695.92,n/a,1989,Capital Goods,Industrial Machinery/Components
COHR,"Coherent, Inc.",121.78,2953934406.04,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
COHU,"Cohu, Inc.",28.39,1191409118.78,n/a,n/a,Capital Goods,Electrical Products
CFX,Colfax Corporation,36.08,4273935018.32,n/a,2008,Capital Goods,Fluid Controls
CFXA,Colfax Corporation,151.21,0,n/a,2019,Capital Goods,Fluid Controls
CMCO,Columbus McKinnon Corporation,37.79,903138183.93,n/a,1996,Capital Goods,Construction/Ag Equipment/Trucks
FIX,"Comfort Systems USA, Inc.",50.39,1833931502.89,n/a,1997,Capital Goods,Engineering & Construction
CVGI,"Commercial Vehicle Group, Inc.",7.11,219240397.89,n/a,2004,Capital Goods,Auto Parts:O.E.M.
CIX,CompX International Inc.,14.5,180541776.5,n/a,1998,Capital Goods,Industrial Machinery/Components
CPS,Cooper-Standard Holdings Inc.,33.92,573136945.92,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
CNR,"Cornerstone Building Brands, Inc.",8.74,1093387232.36,n/a,n/a,Capital Goods,Metal Fabrications
CVU,"CPI Aerostructures, Inc.",3.19,38124554.49,n/a,n/a,Capital Goods,Military/Government/Technical
CPSH,CPS Technologies Corp.,2.18,28985646.24,n/a,n/a,Capital Goods,Building Materials
CR,Crane Co.,69.53,4040252438.38,n/a,n/a,Capital Goods,Metal Fabrications
CRH,CRH PLC,39.25,30812400025,n/a,n/a,Capital Goods,Building Materials
CUB,Cubic Corporation,58.56,1846049422.08,n/a,n/a,Capital Goods,Industrial Machinery/Components
CYBE,CyberOptics Corporation,26.76,194135343.84,n/a,1987,Capital Goods,Electronic Components
DHI,"D.R. Horton, Inc.",74.5,27147129127.5,n/a,n/a,Capital Goods,Homebuilding
DAN,Dana Incorporated,16.84,2433232010.08,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
DHR,Danaher Corporation,224.63,159572090412.21,n/a,n/a,Capital Goods,Industrial Machinery/Components
DAIO,Data I/O Corporation,3.96,33328686.6,n/a,1981,Capital Goods,Electrical Products
DE,Deere & Company,261.62,81985106542.54,n/a,n/a,Capital Goods,Industrial Machinery/Components
BOOM,DMC Global Inc.,40.85,603506502.85,n/a,n/a,Capital Goods,Industrial Specialties
DCI,"Donaldson Company, Inc.",53.24,6729342738.8,n/a,n/a,Capital Goods,Pollution Control Equipment
DORM,"Dorman Products, Inc.",92.37,2982322201.89,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
PLOW,"Douglas Dynamics, Inc.",39.12,894183717.84,n/a,2010,Capital Goods,Construction/Ag Equipment/Trucks
DPW,"DPW Holdings, Inc.",5.46,100943944.92,n/a,n/a,Capital Goods,Industrial Machinery/Components
DCO,Ducommun Incorporated,49.72,582449414.8,n/a,n/a,Capital Goods,Military/Government/Technical
DXPE,"DXP Enterprises, Inc.",21.06,374672500.02,n/a,n/a,Capital Goods,Industrial Machinery/Components
EXP,Eagle Materials Inc,90.99,3805014542.58,n/a,n/a,Capital Goods,Building Materials
EML,Eastern Company (The),22.1,137968355.2,n/a,n/a,Capital Goods,Industrial Machinery/Components
EKSO,"Ekso Bionics Holdings, Inc.",5.73,47652444.84,n/a,n/a,Capital Goods,Industrial Machinery/Components
ESLT,Elbit Systems Ltd.,126.76,5602580310.8,n/a,n/a,Capital Goods,Military/Government/Technical
SOLO,Electrameccanica Vehicles Corp. Ltd.,7.47,478987522.83,n/a,n/a,Capital Goods,Auto Manufacturing
SOLOW,Electrameccanica Vehicles Corp. Ltd.,4.37,0,n/a,n/a,Capital Goods,Auto Manufacturing
ELSE,"Electro-Sensors, Inc.",4.2,14261188.2,n/a,n/a,Capital Goods,Industrial Machinery/Components
ERJ,Embraer S.A.,5.97,1098738357.72,n/a,2000,Capital Goods,Aerospace
EME,"EMCOR Group, Inc.",86.18,4733920573.06,n/a,n/a,Capital Goods,Engineering & Construction
WIRE,Encore Wire Corporation,51.67,1066039060.61,n/a,1992,Capital Goods,Metal Fabrications
ESE,ESCO Technologies Inc.,98.9,2575129914.6,n/a,n/a,Capital Goods,Telecommunications Equipment
ESP,Espey Mfg. & Electronics Corp.,19.0001,45650267.2633,n/a,n/a,Capital Goods,Industrial Machinery/Components
EXFO,EXFO Inc,2.92,162860433.32,n/a,n/a,Capital Goods,Electrical Products
EYPT,"EyePoint Pharmaceuticals, Inc.",0.545,78215859.21,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FARO,"FARO Technologies, Inc.",66.12,1179253704.36,n/a,1997,Capital Goods,Industrial Machinery/Components
FSS,Federal Signal Corporation,31.03,1878041536.42,n/a,n/a,Capital Goods,Auto Manufacturing
RACE,Ferrari N.V.,211.11,52375295761.32,n/a,2015,Capital Goods,Auto Manufacturing
GSM,Ferroglobe PLC,1.27,214833085.7,n/a,n/a,Capital Goods,Metal Fabrications
FCAU,Fiat Chrysler Automobiles N.V.,15.5,31377161701.5,n/a,2014,Capital Goods,Auto Manufacturing
FSR,Fisker Inc.,19.38,5373262036.14,n/a,2018,Capital Goods,Auto Manufacturing
FLIR,"FLIR Systems, Inc.",38.24,5014965871.2,n/a,1993,Capital Goods,Industrial Machinery/Components
FLS,Flowserve Corporation,34.08,4439377762.56,n/a,n/a,Capital Goods,Fluid Controls
FLDM,Fluidigm Corporation,6.26,463984971.3,n/a,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments
F,Ford Motor Company,9.08,36124120428.8,n/a,n/a,Capital Goods,Auto Manufacturing
FRTA,"Forterra, Inc.",18.55,1218246578.5,n/a,2016,Capital Goods,Building Materials
FTV,Fortive Corporation,70.13,23647542435.82,n/a,2016,Capital Goods,Industrial Machinery/Components
RAIL,"Freightcar America, Inc.",2.65,41167296.85,n/a,2005,Capital Goods,Railroads
FEIM,"Frequency Electronics, Inc.",10.27,94099552.82,n/a,n/a,Capital Goods,Electrical Products
FRD,Friedman Industries Inc.,6.21,43742830.14,n/a,n/a,Capital Goods,Steel/Iron Ore
FTEK,"Fuel Tech, Inc.",4.4,108685099.6,n/a,n/a,Capital Goods,Pollution Control Equipment
FFHL,"Fuwei Films (Holdings) Co., Ltd.",5.68,18549954.16,n/a,2006,Capital Goods,Specialty Chemicals
GRMN,Garmin Ltd.,116.76,22328884078.2,n/a,2000,Capital Goods,Industrial Machinery/Components
GENC,Gencor Industries Inc.,12.06,176150699.64,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
GD,General Dynamics Corporation,149.35,42859290602.5,n/a,n/a,Capital Goods,Marine Transportation
GM,General Motors Company,43.84,62748525184,n/a,2010,Capital Goods,Auto Manufacturing
