CCLP,CSI Compressco LP,0.91,43090584.81,n/a,2011,Energy,Oilfield Services/Equipment
CMI,Cummins Inc.,231.17,34214681329.77,n/a,n/a,Energy,Industrial Machinery/Components
CVI,CVR Energy Inc.,14.14,1421502669.86,n/a,2007,Energy,Integrated oil Companies
DWSN,Dawson Geophysical Company,1.98,46486582.56,n/a,n/a,Energy,Oil & Gas Production
DKL,"Delek Logistics Partners, L.P.",30.28,1315158476.92,n/a,2012,Energy,Natural Gas Distribution
DK,"Delek US Holdings, Inc.",13.29,979815323.82,n/a,2017,Energy,Integrated oil Companies
DEN,Denbury Inc.,22.46,1122999977.54,n/a,2020,Energy,Oil & Gas Production
DVN,Devon Energy Corporation,13.99,5351368831.45,n/a,n/a,Energy,Oil & Gas Production
FANG,"Diamondback Energy, Inc.",39.96,6312587094,n/a,2012,Energy,Oil & Gas Production
DMLP,"Dorchester Minerals, L.P.",10.99,381130716.26,n/a,n/a,Energy,Oil & Gas Production
DRQ,"Dril-Quip, Inc.",28.42,997422493.9,n/a,1997,Energy,Metal Fabrications
ESTE,"Earthstone Energy, Inc.",3.78,246532053.6,n/a,n/a,Energy,Oil & Gas Production
EC,Ecopetrol S.A.,11.52,23683216135.68,n/a,n/a,Energy,Oil & Gas Production
EMR,Emerson Electric Company,76.82,45941391854.94,n/a,n/a,Energy,Consumer Electronics/Appliances
ENB,Enbridge Inc,31.21,63207086956.23,n/a,n/a,Energy,Natural Gas Distribution
ENBA,Enbridge Inc,26.57,0,n/a,2018,Energy,Natural Gas Distribution
ERF,Enerplus Corporation,2.54,565270904,n/a,n/a,Energy,Oil & Gas Production
E,ENI S.p.A.,19.62,34766239438.08,n/a,n/a,Energy,Oil & Gas Production
ENSV,ENSERVCO Corporation,1.84,9462212.88,n/a,n/a,Energy,Oilfield Services/Equipment
EOG,"EOG Resources, Inc.",46.88,27348781501.6,n/a,n/a,Energy,Oil & Gas Production
EPSN,Epsilon Energy Ltd.,3.27,78019374.72,n/a,n/a,Energy,Oil & Gas Production
EQT,EQT Corporation,14.88,4100910545.76,n/a,n/a,Energy,Oil & Gas Production
EQNR,Equinor ASA,15.34,49802578495.28,n/a,n/a,Energy,Integrated oil Companies
EPM,"Evolution Petroleum Corporation, Inc.",3.04,100179664.48,n/a,n/a,Energy,Oil & Gas Production
XOM,Exxon Mobil Corporation,38.13,161222566766.82,n/a,n/a,Energy,Integrated oil Companies
FLMN,Falcon Minerals Corporation,2.3,198016620.9,n/a,2017,Energy,Oil & Gas Production
FLMNW,Falcon Minerals Corporation,0.09,0,n/a,2017,Energy,Oil & Gas Production
FET,"Forum Energy Technologies, Inc.",13.4,74717797,n/a,2012,Energy,Metal Fabrications
FI,Frank&#39;s International N.V.,2.23,504690734.45,n/a,2013,Energy,Oilfield Services/Equipment
FTSI,"FTS International, Inc.",18.69,100568254.71,n/a,2020,Energy,Oilfield Services/Equipment
GE,General Electric Company,10.18,89175507140,n/a,n/a,Energy,Consumer Electronics/Appliances
GEL,"Genesis Energy, L.P.",6.43,788184371.74,n/a,1996,Energy,Oil Refining/Marketing
GPRK,Geopark Ltd,9.13,553389915.54,n/a,2014,Energy,Oil & Gas Production
GLP,Global Partners LP,16.7,567725902.1,n/a,2005,Energy,Oil Refining/Marketing
GDP,Goodrich Petroleum Corporation,11.56,146300874.6,n/a,2017,Energy,Oil & Gas Production
EAF,GrafTech International Ltd.,7.9,2110789521.3,n/a,2018,Energy,Industrial Machinery/Components
GTE,Gran Tierra Energy Inc.,0.2825,103672289.57,n/a,n/a,Energy,Oil & Gas Production
HNRG,Hallador Energy Company,0.99,30161008.35,n/a,n/a,Energy,Coal Mining
HAL,Halliburton Company,16.59,14665679564.13,n/a,n/a,Energy,Oilfield Services/Equipment
HLX,"Helix Energy Solutions Group, Inc.",3.76,564604100.4,n/a,n/a,Energy,Oilfield Services/Equipment
HP,"Helmerich & Payne, Inc.",22.77,2450097266.76,n/a,n/a,Energy,Oil & Gas Production
HES,Hess Corporation,47.18,14487912864.32,n/a,n/a,Energy,Integrated oil Companies
HESM,Hess Midstream LP,18.03,325050393.24,n/a,2017,Energy,Oil & Gas Production
HPK,"HighPeak Energy, Inc.",5.37,492186565.98,n/a,n/a,Energy,Oil & Gas Production
HPKEW,"HighPeak Energy, Inc.",0.89,0,n/a,n/a,Energy,Oil & Gas Production
HPR,HighPoint Resources Corporation,10.28,44256623.32,n/a,2018,Energy,Oil & Gas Production
HEP,"Holly Energy Partners, L.P.",13.54,1427660321.54,n/a,2004,Energy,Natural Gas Distribution
HFC,HollyFrontier Corporation,23.39,3789583688.01,n/a,n/a,Energy,Integrated oil Companies
HOLI,"Hollysys Automation Technologies, Ltd.",12.61,763372818.39,n/a,n/a,Energy,Industrial Machinery/Components
HUSA,Houston American Energy Corporation,1.5901,11095269.3918,n/a,n/a,Energy,Oil & Gas Production
IPWR,Ideal Power Inc.,8.99,26748738.12,n/a,2013,Energy,Industrial Machinery/Components
IMO,Imperial Oil Limited,17.35,12736231699.25,n/a,n/a,Energy,Integrated oil Companies
ICD,"Independence Contract Drilling, Inc.",3.17,19577343.06,n/a,2014,Energy,Oil & Gas Production
INDO,Indonesia Energy Corporation Limited,4.9,36298979.5,n/a,2019,Energy,Oil & Gas Production
IO,Ion Geophysical Corporation,1.89,28337665.86,n/a,n/a,Energy,Oil & Gas Production
KRP,Kimbell Royalty Partners,7.22,433793180.76,n/a,2017,Energy,Oil & Gas Production
KLXE,"KLX Energy Services Holdings, Inc. ",6.79,57046185,n/a,n/a,Energy,Oilfield Services/Equipment
PHG,Koninklijke Philips N.V.,51.52,46855997440,n/a,n/a,Energy,Consumer Electronics/Appliances
KOS,Kosmos Energy Ltd.,1.76,713600884.48,n/a,2011,Energy,Oil & Gas Production
LPI,"Laredo Petroleum, Inc.",11.81,141764948.86,n/a,2011,Energy,Oil & Gas Production
LBRT,Liberty Oilfield Services Inc.,9.3,1050283289.1,n/a,2018,Energy,Oilfield Services/Equipment
MIC,Macquarie Infrastructure Corporation ,32.35,2820852259.1,n/a,2004,Energy,Oil Refining/Marketing
MMP,Magellan Midstream Partners L.P.,41.15,9205293804.45,n/a,n/a,Energy,Natural Gas Distribution
MGY,Magnolia Oil & Gas Corporation,6.25,1570625000,n/a,2017,Energy,Oil & Gas Production
TUSK,"Mammoth Energy Services, Inc.",1.96,89700444.68,n/a,2016,Energy,Oilfield Services/Equipment
MRO,Marathon Oil Corporation,5.92,4673197798.4,n/a,n/a,Energy,Oil & Gas Production
MPC,Marathon Petroleum Corporation,38.88,25297301004.48,n/a,n/a,Energy,Integrated oil Companies
MARPS,Marine Petroleum Trust,3.27,6540000,n/a,n/a,Energy,Oil & Gas Production
MMLP,Martin Midstream Partners L.P.,1.62,62941061.34,n/a,2002,Energy,Oil Refining/Marketing
MTDR,Matador Resources Company,10.18,1189398247.34,n/a,2012,Energy,Oil & Gas Production
MTR,Mesa Royalty Trust,4.4,8199796,n/a,n/a,Energy,Oil & Gas Production
MXC,Mexco Energy Corporation,5.59,11469930.94,n/a,n/a,Energy,Oil & Gas Production
MGEE,MGE Energy Inc.,68.67,2483338617.9,n/a,n/a,Energy,Electric Utilities: Central
MCEP,"Mid-Con Energy Partners, LP",3,42934566,n/a,2011,Energy,Oil & Gas Production
