ENR,"Energizer Holdings, Inc.",41.89,2870249557.81,n/a,2015,Miscellaneous,Industrial Machinery/Components
ENV,"Envestnet, Inc",80.26,4330010626.96,n/a,2010,Miscellaneous,Business Services
EOSE,"Eos Energy Enterprises, Inc.",15.07,339451750,n/a,n/a,Miscellaneous,Industrial Machinery/Components
EOSEW,"Eos Energy Enterprises, Inc.",4.05,0,n/a,n/a,Miscellaneous,Industrial Machinery/Components
ETSY,"Etsy, Inc.",160.7,20262818236.2,n/a,2015,Miscellaneous,Business Services
EVOP,"EVO Payments, Inc.",25.14,1042663223.22,n/a,2018,Miscellaneous,Business Services
XELA,"Exela Technologies, Inc.",0.3907,57632715.701,n/a,2015,Miscellaneous,Business Services
EXLS,"ExlService Holdings, Inc.",83.26,2814983133,n/a,2006,Miscellaneous,Business Services
FICO,Fair Isaac Corporation,472.78,13757036122.06,n/a,n/a,Miscellaneous,Business Services
FTCH,Farfetch Limited,54.65,18574215421.1,n/a,2018,Miscellaneous,Business Services
FIS,"Fidelity National Information Services, Inc.",148.41,92089714569.84,n/a,n/a,Miscellaneous,Business Services
FVRR,Fiverr International Ltd.,200.33,7035036088.21,n/a,2019,Miscellaneous,Business Services
FLT,"FleetCor Technologies, Inc.",265.21,22118945231.46,n/a,2010,Miscellaneous,Business Services
FLUX,"Flux Power Holdings, Inc.",9.54,114099201.36,n/a,n/a,Miscellaneous,Industrial Machinery/Components
FRG,"Franchise Group, Inc.",26.79,1073951947.68,n/a,n/a,Miscellaneous,Multi-Sector Companies
FCEL,"FuelCell Energy, Inc.",10.2,3005930218.2,n/a,n/a,Miscellaneous,Industrial Machinery/Components
FTFT,Future FinTech Group Inc.,2.87,121362481.73,n/a,n/a,Miscellaneous,Business Services
GPN,Global Payments Inc.,195.19,58427640950.54,n/a,n/a,Miscellaneous,Business Services
GPRO,"GoPro, Inc.",6.99,1053734831.97,n/a,2014,Miscellaneous,Industrial Machinery/Components
GRVY,"GRAVITY Co., Ltd.",173.9,573314041.7,3296803,2005,Miscellaneous,Business Services
GSKY,"GreenSky, Inc.",4.26,777797914.2,n/a,2018,Miscellaneous,Business Services
GRUB,GrubHub Inc.,70.34,6524384730.48,n/a,2014,Miscellaneous,Business Services
HQY,"HealthEquity, Inc.",71.69,5510345318.66,n/a,2014,Miscellaneous,Business Services
HGBL,Heritage Global Inc.,1.7,59828521.6,n/a,n/a,Miscellaneous,Business Services
HMSY,HMS Holdings Corp,31.42,2782292340.28,n/a,1992,Miscellaneous,Business Services
IIIV,"i3 Verticals, Inc.",27.9,859930842.6,n/a,2018,Miscellaneous,Business Services
IKNX,Ikonics Corporation,5.1,10079405.4,n/a,n/a,Miscellaneous,Industrial Machinery/Components
IMAX,Imax Corporation,14.83,872911165.93,n/a,n/a,Miscellaneous,Industrial Machinery/Components
ITGR,Integer Holdings Corporation,72.09,2369970716.94,n/a,n/a,Miscellaneous,Industrial Machinery/Components
IDCC,"InterDigital, Inc.",59.91,1845621129.42,n/a,n/a,Miscellaneous,Multi-Sector Companies
IMXI,"International Money Express, Inc.",15.74,599267162.68,n/a,2017,Miscellaneous,Business Services
ISDR,Issuer Direct Corporation,20.99,78539374.48,n/a,n/a,Miscellaneous,Publishing
LLNW,"Limelight Networks, Inc.",4.43,544773517.58,n/a,2007,Miscellaneous,Business Services
LQDT,"Liquidity Services, Inc.",9.51,323768843.94,n/a,2006,Miscellaneous,Business Services
LYFT,"Lyft, Inc.",38.17,12119854055.1,n/a,2019,Miscellaneous,Business Services
MCHX,"Marchex, Inc.",2.16,85472519.76,n/a,2004,Miscellaneous,Business Services
MA,Mastercard Incorporated,336.51,335475348855.48,n/a,2006,Miscellaneous,Business Services
MMS,"Maximus, Inc.",71.81,4412905461.2,n/a,1997,Miscellaneous,Business Services
MELI,"MercadoLibre, Inc.",1553.33,77319506271.29,n/a,2007,Miscellaneous,Business Services
MOGU,MOGU Inc.,2.31,250559987.37,n/a,2018,Miscellaneous,Business Services
MKD,Molecular Data Inc.,1.13,13185503.31,11668587,2019,Miscellaneous,Business Services
MGI,"Moneygram International, Inc.",6.78,491668914.42,n/a,n/a,Miscellaneous,Business Services
MSCI,MSCI Inc,409.42,33938887276.8,n/a,n/a,Miscellaneous,Business Services
